Age	Costs	QALYs
5819	366.4718354	0.014153846
5820	366.4718354	0.014153846
5821	366.4718354	0.014153846
5822	366.4718354	0.014153846
5823	366.4718354	0.014153846
5824	366.4718354	0.014153846
5825	366.4718354	0.014153846
5826	366.4718354	0.014153846
5827	366.4718354	0.014153846
5828	366.4718354	0.014153846
5829	366.4718354	0.014153846
5830	366.4718354	0.014153846
5831	366.4718354	0.014153846
5832	366.4718354	0.014153846
5833	366.4718354	0.014153846
5834	366.4718354	0.014153846
5835	366.4718354	0.014153846
5836	366.4718354	0.014153846
5837	366.4718354	0.014153846
5838	366.4718354	0.014153846
5839	366.4718354	0.014153846
5840	366.4718354	0.014153846
5841	366.4718354	0.014153846
5842	366.4718354	0.014153846
5843	366.4718354	0.014153846
5844	366.4718354	0.014153846
5845	366.4718354	0.014153846
5846	366.4718354	0.014153846
5847	366.4718354	0.014153846
5848	366.4718354	0.014153846
5849	366.4718354	0.014153846
5850	366.4718354	0.014153846
5851	366.4718354	0.014153846
5852	366.4718354	0.014153846
5853	366.4718354	0.014153846
5854	366.4718354	0.014153846
5855	366.4718354	0.014153846
5856	366.4718354	0.014153846
5857	366.4718354	0.014153846
5858	366.4718354	0.014153846
5859	366.4718354	0.014153846
5860	366.4718354	0.014153846
5861	366.4718354	0.014153846
5862	366.4718354	0.014153846
5863	366.4718354	0.014153846
5864	366.4718354	0.014153846
5865	366.4718354	0.014153846
5866	366.4718354	0.014153846
5867	366.4718354	0.014153846
5868	366.4718354	0.014153846
5869	366.4718354	0.014153846
5870	366.4718354	0.014153846
5871	366.4718354	0.014153846
5872	366.4718354	0.014153846
5873	366.4718354	0.014153846
5874	366.4718354	0.014153846
5875	366.4718354	0.014153846
5876	366.4718354	0.014153846
5877	366.4718354	0.014153846
5878	366.4718354	0.014153846
5879	366.4718354	0.014153846
5880	366.4718354	0.014153846
5881	366.4718354	0.014153846
5882	366.4718354	0.014153846
5883	366.4718354	0.014153846
5884	366.4718354	0.014153846
5885	366.4718354	0.014153846
5886	366.4718354	0.014153846
5887	366.4718354	0.014153846
5888	366.4718354	0.014153846
5889	366.4718354	0.014153846
5890	366.4718354	0.014153846
5891	366.4718354	0.014153846
5892	366.4718354	0.014153846
5893	366.4718354	0.014153846
5894	366.4718354	0.014153846
5895	366.4718354	0.014153846
5896	366.4718354	0.014153846
5897	366.4718354	0.014153846
5898	366.4718354	0.014153846
5899	366.4718354	0.014153846
5900	366.4718354	0.014153846
5901	366.4718354	0.014153846
5902	366.4718354	0.014153846
5903	366.4718354	0.014153846
5904	366.4718354	0.014153846
5905	366.4718354	0.014153846
5906	366.4718354	0.014153846
5907	366.4718354	0.014153846
5908	366.4718354	0.014153846
5909	366.4718354	0.014153846
5910	366.4718354	0.014153846
5911	366.4718354	0.014153846
5912	366.4718354	0.014153846
5913	366.4718354	0.014153846
5914	366.4718354	0.014153846
5915	366.4718354	0.014153846
5916	366.4718354	0.014153846
5917	366.4718354	0.014153846
5918	366.4718354	0.014153846
5919	366.4718354	0.014153846
5920	366.4718354	0.014153846
5921	366.4718354	0.014153846
5922	366.4718354	0.014153846
5923	366.4718354	0.014153846
5924	366.4718354	0.014153846
5925	366.4718354	0.014153846
5926	366.4718354	0.014153846
5927	366.4718354	0.014153846
5928	366.4718354	0.014153846
5929	366.4718354	0.014153846
5930	366.4718354	0.014153846
5931	366.4718354	0.014153846
5932	366.4718354	0.014153846
5933	366.4718354	0.014153846
5934	366.4718354	0.014153846
5935	366.4718354	0.014153846
5936	366.4718354	0.014153846
5937	366.4718354	0.014153846
5938	366.4718354	0.014153846
5939	366.4718354	0.014153846
5940	366.4718354	0.014153846
5941	366.4718354	0.014153846
5942	366.4718354	0.014153846
5943	366.4718354	0.014153846
5944	366.4718354	0.014153846
5945	366.4718354	0.014153846
5946	366.4718354	0.014153846
5947	366.4718354	0.014153846
5948	366.4718354	0.014153846
5949	366.4718354	0.014153846
5950	366.4718354	0.014153846
5951	366.4718354	0.014153846
5952	366.4718354	0.014153846
5953	366.4718354	0.014153846
5954	366.4718354	0.014153846
5955	366.4718354	0.014153846
5956	366.4718354	0.014153846
5957	366.4718354	0.014153846
5958	366.4718354	0.014153846
5959	366.4718354	0.014153846
5960	366.4718354	0.014153846
5961	366.4718354	0.014153846
5962	366.4718354	0.014153846
5963	366.4718354	0.014153846
5964	366.4718354	0.014153846
5965	366.4718354	0.014153846
5966	366.4718354	0.014153846
5967	366.4718354	0.014153846
5968	366.4718354	0.014153846
5969	366.4718354	0.014153846
5970	366.4718354	0.014153846
5971	366.4718354	0.014153846
5972	366.4718354	0.014153846
5973	366.4718354	0.014153846
5974	366.4718354	0.014153846
5975	366.4718354	0.014153846
5976	366.4718354	0.014153846
5977	366.4718354	0.014153846
5978	366.4718354	0.014153846
5979	366.4718354	0.014153846
5980	366.4718354	0.014153846
5981	366.4718354	0.014153846
5982	366.4718354	0.014153846
5983	366.4718354	0.014153846
5984	366.4718354	0.014153846
5985	366.4718354	0.014153846
5986	366.4718354	0.014153846
5987	366.4718354	0.014153846
5988	366.4718354	0.014153846
5989	366.4718354	0.014153846
5990	366.4718354	0.014153846
5991	366.4718354	0.014153846
5992	366.4718354	0.014153846
5993	366.4718354	0.014153846
5994	366.4718354	0.014153846
5995	366.4718354	0.014153846
5996	366.4718354	0.014153846
5997	366.4718354	0.014153846
5998	366.4718354	0.014153846
5999	366.4718354	0.014153846
6000	366.4718354	0.014153846
6001	366.4718354	0.014153846
6002	366.4718354	0.014153846
6003	366.4718354	0.014153846
6004	366.4718354	0.014153846
6005	366.4718354	0.014153846
6006	366.4718354	0.014153846
6007	366.4718354	0.014153846
6008	366.4718354	0.014153846
6009	366.4718354	0.014153846
6010	366.4718354	0.014153846
6011	366.4718354	0.014153846
6012	366.4718354	0.014153846
6013	366.4718354	0.014153846
6014	366.4718354	0.014153846
6015	366.4718354	0.014153846
6016	366.4718354	0.014153846
6017	366.4718354	0.014153846
6018	366.4718354	0.014153846
6019	366.4718354	0.014153846
6020	366.4718354	0.014153846
6021	366.4718354	0.014153846
6022	366.4718354	0.014153846
6023	366.4718354	0.014153846
6024	366.4718354	0.014153846
6025	366.4718354	0.014153846
6026	366.4718354	0.014153846
6027	366.4718354	0.014153846
6028	366.4718354	0.014153846
6029	366.4718354	0.014153846
6030	366.4718354	0.014153846
6031	366.4718354	0.014153846
6032	366.4718354	0.014153846
6033	366.4718354	0.014153846
6034	366.4718354	0.014153846
6035	366.4718354	0.014153846
6036	366.4718354	0.014153846
6037	366.4718354	0.014153846
6038	366.4718354	0.014153846
6039	366.4718354	0.014153846
6040	366.4718354	0.014153846
6041	366.4718354	0.014153846
6042	366.4718354	0.014153846
6043	366.4718354	0.014153846
6044	366.4718354	0.014153846
6045	366.4718354	0.014153846
6046	366.4718354	0.014153846
6047	366.4718354	0.014153846
6048	366.4718354	0.014153846
6049	366.4718354	0.014153846
6050	366.4718354	0.014153846
6051	366.4718354	0.014153846
6052	366.4718354	0.014153846
6053	366.4718354	0.014153846
6054	366.4718354	0.014153846
6055	366.4718354	0.014153846
6056	366.4718354	0.014153846
6057	366.4718354	0.014153846
6058	366.4718354	0.014153846
6059	366.4718354	0.014153846
6060	366.4718354	0.014153846
6061	366.4718354	0.014153846
6062	366.4718354	0.014153846
6063	366.4718354	0.014153846
6064	366.4718354	0.014153846
6065	366.4718354	0.014153846
6066	366.4718354	0.014153846
6067	366.4718354	0.014153846
6068	366.4718354	0.014153846
6069	366.4718354	0.014153846
6070	366.4718354	0.014153846
6071	366.4718354	0.014153846
6072	366.4718354	0.014153846
6073	366.4718354	0.014153846
6074	366.4718354	0.014153846
6075	366.4718354	0.014153846
6076	366.4718354	0.014153846
6077	366.4718354	0.014153846
6078	366.4718354	0.014153846
6079	366.4718354	0.014153846
6080	366.4718354	0.014153846
6081	366.4718354	0.014153846
6082	366.4718354	0.014153846
6083	366.4718354	0.014153846
6084	366.4718354	0.014153846
6085	366.4718354	0.014153846
6086	366.4718354	0.014153846
6087	366.4718354	0.014153846
6088	366.4718354	0.014153846
6089	366.4718354	0.014153846
6090	366.4718354	0.014153846
6091	366.4718354	0.014153846
6092	366.4718354	0.014153846
6093	366.4718354	0.014153846
6094	366.4718354	0.014153846
6095	366.4718354	0.014153846
6096	366.4718354	0.014153846
6097	366.4718354	0.014153846
6098	366.4718354	0.014153846
6099	366.4718354	0.014153846
6100	366.4718354	0.014153846
6101	366.4718354	0.014153846
6102	366.4718354	0.014153846
6103	366.4718354	0.014153846
6104	366.4718354	0.014153846
6105	366.4718354	0.014153846
6106	366.4718354	0.014153846
6107	366.4718354	0.014153846
6108	366.4718354	0.014153846
6109	366.4718354	0.014153846
6110	366.4718354	0.014153846
6111	366.4718354	0.014153846
6112	366.4718354	0.014153846
6113	366.4718354	0.014153846
6114	366.4718354	0.014153846
6115	366.4718354	0.014153846
6116	366.4718354	0.014153846
6117	366.4718354	0.014153846
6118	366.4718354	0.014153846
6119	366.4718354	0.014153846
6120	366.4718354	0.014153846
6121	366.4718354	0.014153846
6122	366.4718354	0.014153846
6123	366.4718354	0.014153846
6124	366.4718354	0.014153846
6125	366.4718354	0.014153846
6126	366.4718354	0.014153846
6127	366.4718354	0.014153846
6128	366.4718354	0.014153846
6129	366.4718354	0.014153846
6130	366.4718354	0.014153846
6131	366.4718354	0.014153846
6132	366.4718354	0.014153846
6133	366.4718354	0.014153846
6134	366.4718354	0.014153846
6135	366.4718354	0.014153846
6136	366.4718354	0.014153846
6137	366.4718354	0.014153846
6138	366.4718354	0.014153846
6139	366.4718354	0.014153846
6140	366.4718354	0.014153846
6141	366.4718354	0.014153846
6142	366.4718354	0.014153846
6143	366.4718354	0.014153846
6144	366.4718354	0.014153846
6145	366.4718354	0.014153846
6146	366.4718354	0.014153846
6147	366.4718354	0.014153846
6148	366.4718354	0.014153846
6149	366.4718354	0.014153846
6150	366.4718354	0.014153846
6151	366.4718354	0.014153846
6152	366.4718354	0.014153846
6153	366.4718354	0.014153846
6154	366.4718354	0.014153846
6155	366.4718354	0.014153846
6156	366.4718354	0.014153846
6157	366.4718354	0.014153846
6158	366.4718354	0.014153846
6159	366.4718354	0.014153846
6160	366.4718354	0.014153846
6161	366.4718354	0.014153846
6162	366.4718354	0.014153846
6163	366.4718354	0.014153846
6164	366.4718354	0.014153846
6165	366.4718354	0.014153846
6166	366.4718354	0.014153846
6167	366.4718354	0.014153846
6168	366.4718354	0.014153846
6169	366.4718354	0.014153846
6170	366.4718354	0.014153846
6171	366.4718354	0.014153846
6172	366.4718354	0.014153846
6173	366.4718354	0.014153846
6174	366.4718354	0.014153846
6175	366.4718354	0.014153846
6176	366.4718354	0.014153846
6177	366.4718354	0.014153846
6178	366.4718354	0.014153846
6179	366.4718354	0.014153846
6180	366.4718354	0.014153846
6181	366.4718354	0.014153846
6182	366.4718354	0.014153846
6183	366.4718354	0.014153846
6184	366.4718354	0.014153846
6185	366.4718354	0.014153846
6186	366.4718354	0.014153846
6187	366.4718354	0.014153846
6188	366.4718354	0.014153846
6189	366.4718354	0.014153846
6190	366.4718354	0.014153846
6191	366.4718354	0.014153846
6192	366.4718354	0.014153846
6193	366.4718354	0.014153846
6194	366.4718354	0.014153846
6195	366.4718354	0.014153846
6196	366.4718354	0.014153846
6197	366.4718354	0.014153846
6198	366.4718354	0.014153846
6199	366.4718354	0.014153846
6200	366.4718354	0.014153846
6201	366.4718354	0.014153846
6202	366.4718354	0.014153846
6203	366.4718354	0.014153846
6204	366.4718354	0.014153846
6205	366.4718354	0.014153846
6206	366.4718354	0.014153846
6207	366.4718354	0.014153846
6208	366.4718354	0.014153846
6209	366.4718354	0.014153846
6210	366.4718354	0.014153846
6211	366.4718354	0.014153846
6212	366.4718354	0.014153846
6213	366.4718354	0.014153846
6214	366.4718354	0.014153846
6215	366.4718354	0.014153846
6216	366.4718354	0.014153846
6217	366.4718354	0.014153846
6218	366.4718354	0.014153846
6219	366.4718354	0.014153846
6220	366.4718354	0.014153846
6221	366.4718354	0.014153846
6222	366.4718354	0.014153846
6223	366.4718354	0.014153846
6224	366.4718354	0.014153846
6225	366.4718354	0.014153846
6226	366.4718354	0.014153846
6227	366.4718354	0.014153846
6228	366.4718354	0.014153846
6229	366.4718354	0.014153846
6230	366.4718354	0.014153846
6231	366.4718354	0.014153846
6232	366.4718354	0.014153846
6233	366.4718354	0.014153846
6234	366.4718354	0.014153846
6235	366.4718354	0.014153846
6236	366.4718354	0.014153846
6237	366.4718354	0.014153846
6238	366.4718354	0.014153846
6239	366.4718354	0.014153846
6240	366.4718354	0.014153846
