Age	Male	Female															
5765	0.0057884615	0.0040384615															
5766	0.0057884615	0.0040384615															
5767	0.0057884615	0.0040384615															
5768	0.0057884615	0.0040384615															
5769	0.0057884615	0.0040384615															
5770	0.0057884615	0.0040384615															
5771	0.0057884615	0.0040384615															
5772	0.0057884615	0.0040384615															
5773	0.0057884615	0.0040384615															
5774	0.0057884615	0.0040384615															
5775	0.0057884615	0.0040384615															
5776	0.0057884615	0.0040384615															
5777	0.0057884615	0.0040384615															
5778	0.0057884615	0.0040384615															
5779	0.0057884615	0.0040384615															
5780	0.0057884615	0.0040384615															
5781	0.0057884615	0.0040384615															
5782	0.0057884615	0.0040384615															
5783	0.0057884615	0.0040384615															
5784	0.0057884615	0.0040384615															
5785	0.0057884615	0.0040384615															
5786	0.0057884615	0.0040384615															
5787	0.0057884615	0.0040384615															
5788	0.0057884615	0.0040384615															
5789	0.0057884615	0.0040384615															
5790	0.0057884615	0.0040384615															
5791	0.0057884615	0.0040384615															
5792	0.0057884615	0.0040384615															
5793	0.0057884615	0.0040384615															
5794	0.0057884615	0.0040384615															
5795	0.0057884615	0.0040384615															
5796	0.0057884615	0.0040384615															
5797	0.0057884615	0.0040384615															
5798	0.0057884615	0.0040384615															
5799	0.0057884615	0.0040384615															
5800	0.0057884615	0.0040384615															
5801	0.0057884615	0.0040384615															
5802	0.0057884615	0.0040384615															
5803	0.0057884615	0.0040384615															
5804	0.0057884615	0.0040384615															
5805	0.0057884615	0.0040384615															
5806	0.0057884615	0.0040384615															
5807	0.0057884615	0.0040384615															
5808	0.0057884615	0.0040384615															
5809	0.0057884615	0.0040384615															
5810	0.0057884615	0.0040384615															
5811	0.0057884615	0.0040384615															
5812	0.0057884615	0.0040384615															
5813	0.0057884615	0.0040384615															
5814	0.0057884615	0.0040384615															
5815	0.0057884615	0.0040384615															
5816	0.0057884615	0.0040384615															
5817	0.0057884615	0.0040384615															
5818	0.0057884615	0.0040384615															
5819	0.0057884615	0.0040384615															
5820	0.0057884615	0.0040384615															
5821	0.0057884615	0.0040384615															
5822	0.0057884615	0.0040384615															
5823	0.0057884615	0.0040384615															
5824	0.0057884615	0.0040384615															
5825	0.0057884615	0.0040384615															
5826	0.0057884615	0.0040384615															
5827	0.0057884615	0.0040384615															
5828	0.0057884615	0.0040384615															
5829	0.0057884615	0.0040384615															
5830	0.0057884615	0.0040384615															
5831	0.0057884615	0.0040384615															
5832	0.0057884615	0.0040384615															
5833	0.0057884615	0.0040384615															
5834	0.0057884615	0.0040384615															
5835	0.0057884615	0.0040384615															
5836	0.0057884615	0.0040384615															
5837	0.0057884615	0.0040384615															
5838	0.0057884615	0.0040384615															
5839	0.0057884615	0.0040384615															
5840	0.0057884615	0.0040384615															
5841	0.0057884615	0.0040384615															
5842	0.0057884615	0.0040384615															
5843	0.0057884615	0.0040384615															
5844	0.0057884615	0.0040384615															
5845	0.0057884615	0.0040384615															
5846	0.0057884615	0.0040384615															
5847	0.0057884615	0.0040384615															
5848	0.0057884615	0.0040384615															
5849	0.0057884615	0.0040384615															
5850	0.0057884615	0.0040384615															
5851	0.0057884615	0.0040384615															
5852	0.0057884615	0.0040384615															
5853	0.0057884615	0.0040384615															
5854	0.0057884615	0.0040384615															
5855	0.0057884615	0.0040384615															
5856	0.0057884615	0.0040384615															
5857	0.0057884615	0.0040384615															
5858	0.0057884615	0.0040384615															
5859	0.0057884615	0.0040384615															
5860	0.0057884615	0.0040384615															
5861	0.0057884615	0.0040384615															
5862	0.0057884615	0.0040384615															
5863	0.0057884615	0.0040384615															
5864	0.0057884615	0.0040384615															
5865	0.0057884615	0.0040384615															
5866	0.0057884615	0.0040384615															
5867	0.0057884615	0.0040384615															
5868	0.0057884615	0.0040384615															
5869	0.0057884615	0.0040384615															
5870	0.0057884615	0.0040384615															
5871	0.0057884615	0.0040384615															
5872	0.0057884615	0.0040384615															
5873	0.0057884615	0.0040384615															
5874	0.0057884615	0.0040384615															
5875	0.0057884615	0.0040384615															
5876	0.0057884615	0.0040384615															
5877	0.0057884615	0.0040384615															
5878	0.0057884615	0.0040384615															
5879	0.0057884615	0.0040384615															
5880	0.0057884615	0.0040384615															
5881	0.0057884615	0.0040384615															
5882	0.0057884615	0.0040384615															
5883	0.0057884615	0.0040384615															
5884	0.0057884615	0.0040384615															
5885	0.0057884615	0.0040384615															
5886	0.0057884615	0.0040384615															
5887	0.0057884615	0.0040384615															
5888	0.0057884615	0.0040384615															
5889	0.0057884615	0.0040384615															
5890	0.0057884615	0.0040384615															
5891	0.0057884615	0.0040384615															
5892	0.0057884615	0.0040384615															
5893	0.0057884615	0.0040384615															
5894	0.0057884615	0.0040384615															
5895	0.0057884615	0.0040384615															
5896	0.0057884615	0.0040384615															
5897	0.0057884615	0.0040384615															
5898	0.0057884615	0.0040384615															
5899	0.0057884615	0.0040384615															
5900	0.0057884615	0.0040384615															
5901	0.0057884615	0.0040384615															
5902	0.0057884615	0.0040384615															
5903	0.0057884615	0.0040384615															
5904	0.0057884615	0.0040384615															
5905	0.0057884615	0.0040384615															
5906	0.0057884615	0.0040384615															
5907	0.0057884615	0.0040384615															
5908	0.0057884615	0.0040384615															
5909	0.0057884615	0.0040384615															
5910	0.0057884615	0.0040384615															
5911	0.0057884615	0.0040384615															
5912	0.0057884615	0.0040384615															
5913	0.0057884615	0.0040384615															
5914	0.0057884615	0.0040384615															
5915	0.0057884615	0.0040384615															
5916	0.0057884615	0.0040384615															
5917	0.0057884615	0.0040384615															
5918	0.0057884615	0.0040384615															
5919	0.0057884615	0.0040384615															
5920	0.0057884615	0.0040384615															
5921	0.0057884615	0.0040384615															
5922	0.0057884615	0.0040384615															
5923	0.0057884615	0.0040384615															
5924	0.0057884615	0.0040384615															
5925	0.0057884615	0.0040384615															
5926	0.0057884615	0.0040384615															
5927	0.0057884615	0.0040384615															
5928	0.0057884615	0.0040384615															
5929	0.0057884615	0.0040384615															
5930	0.0057884615	0.0040384615															
5931	0.0057884615	0.0040384615															
5932	0.0057884615	0.0040384615															
5933	0.0057884615	0.0040384615															
5934	0.0057884615	0.0040384615															
5935	0.0057884615	0.0040384615															
5936	0.0057884615	0.0040384615															
5937	0.0057884615	0.0040384615															
5938	0.0057884615	0.0040384615															
5939	0.0057884615	0.0040384615															
5940	0.0057884615	0.0040384615															
5941	0.0057884615	0.0040384615															
5942	0.0057884615	0.0040384615															
5943	0.0057884615	0.0040384615															
5944	0.0057884615	0.0040384615															
5945	0.0057884615	0.0040384615															
5946	0.0057884615	0.0040384615															
5947	0.0057884615	0.0040384615															
5948	0.0057884615	0.0040384615															
5949	0.0057884615	0.0040384615															
5950	0.0057884615	0.0040384615															
5951	0.0057884615	0.0040384615															
5952	0.0057884615	0.0040384615															
5953	0.0057884615	0.0040384615															
5954	0.0057884615	0.0040384615															
5955	0.0057884615	0.0040384615															
5956	0.0057884615	0.0040384615															
5957	0.0057884615	0.0040384615															
5958	0.0057884615	0.0040384615															
5959	0.0057884615	0.0040384615															
5960	0.0057884615	0.0040384615															
5961	0.0057884615	0.0040384615															
5962	0.0057884615	0.0040384615															
5963	0.0057884615	0.0040384615															
5964	0.0057884615	0.0040384615															
5965	0.0057884615	0.0040384615															
5966	0.0057884615	0.0040384615															
